OBJECTID,AGENCY,ST_NAME,S_TYPE,BUREAU,APREC,ABBREV_APREC,PREC,REPDIST,NAME,CommOrg,BASICCAR,p1_db_DBO_POLICE_AREA,PERIMETER,SHAPE_LENG,Shape_Length,Shape_Area,Shape__Area,Shape__Length,Area_in_sqm
435,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1176,1176,non-UA,11A95,8875885,14379.27,0.04348197,0.04349516,8.055427e-05,1205367.03515625,5299.38723345279,824620
436,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1171,1171,UA,11A71,11063170,16954.54,0.05202044,0.05165044,0.0001004068,1502453.65234375,6247.33267719957,1027832
437,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1179,1179,non-UA,11A89,3782185,8824.448,0.02594828,0.0259361,3.432612e-05,513643.12109375,3254.50834554589,351386
438,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1173,1173,non-UA,11A95,8606729,12819.18,0.03877265,0.03849771,7.811261e-05,1168848.921875,4725.20816755929,799614
439,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1163,1163,UA,11A51,2204154,5996.952,0.01790719,0.01794536,2.000475e-05,299349.4140625,2210.6452754923,204778
440,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1174,1174,non-UA,11A95,3419274,9062.515,0.02713491,0.02725883,3.103239e-05,464356.34375,3340.3862213719,317670
441,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1177,1177,non-UA,11A89,9019715,14009.33,0.04198395,0.04181422,8.185777e-05,1224844.3125,5164.65337287334,837983
442,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1161,1161,UA,11A51,2163438,5896.953,0.01774338,0.01767678,1.963519e-05,293819.03515625,2173.68624157022,200996
443,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,669,0669,UA,6A79,4087806,8351.725,0.02593458,0.02586872,3.710054e-05,555167.9453125,3075.98723837204,379781
444,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1175,1175,non-UA,11A95,5939509,14706.22,0.04408166,0.04399906,5.390298e-05,806549.1875,5421.23193572955,551812
445,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,429,0429,non-UA,4A9,9423581,14388.46,0.04306352,0.04291387,8.561915e-05,1281096.12890625,5286.41730297551,876508
446,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,204,0204,UA,2A5,9417108,13410.64,0.03889444,0.03887913,8.546143e-05,1278724.67578125,4947.12640571694,874901
447,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,408,0408,non-UA,4A9,4778885,10394.02,0.03228148,0.03213497,4.337051e-05,648958.73046875,3828.35875176905,443985
448,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,202,0202,UA,2A1,3369068,7447.152,0.0228647,0.022893,3.057583e-05,457510.421875,2743.22119328296,313005
449,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,201,0201,UA,2A1,6874333,10319.3,0.03119234,0.03124182,6.238658e-05,933482.7265625,3802.63152243958,638664
450,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,679,0679,UA,6A79,2382734,6900.397,0.02069399,0.02065586,2.162437e-05,323567.84375,2543.61532587444,221369
451,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,656,0656,UA,6A77,4352896,9245.798,0.02903621,0.02907226,3.950459e-05,591113.8828125,3403.78299675092,404408
452,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,677,0677,UA,6A77,7610954,13200.46,0.04069751,0.0406728,6.907093e-05,1033490.5390625,4862.08376841784,707099
453,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,657,0657,UA,6A77,2850693,6941.672,0.02129244,0.02128072,2.58714e-05,387117.484375,2557.20253971174,264846
454,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,678,0678,UA,6A77,4561652,9407.718,0.02852279,0.02845346,4.139786e-05,619424.796875,3466.84340839237,423802
455,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1189,1189,non-UA,11A89,2908229,13373.39,0.04104584,0.0412525,2.639263e-05,394904.26953125,4925.94333528446,270190
456,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,813,0813,UR,8A13,29490200,33485.42,0.09749245,0.09789585,0.0002675887,4003260.77734375,12348.8825261741,2739786
457,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1184,1184,UA,11A95,7111383,15576.46,0.04592258,0.04614924,6.453308e-05,965530.9765625,5742.88750482083,660685
458,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1186,1186,non-UA,11A95,15552710,18034.68,0.05520992,0.05511426,0.0001411377,2111714.76171875,6644.24870520697,1444928
459,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1183,1183,UA,11A95,6535809,11620.46,0.03407389,0.03413686,5.931154e-05,887428.8671875,4285.25655393578,607212
460,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,426,0426,non-UA,4A9,4696413,9276.492,0.0284999,0.0284104,4.262022e-05,637705.19140625,3417.37576244638,436322
461,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,205,0205,UA,2A5,7666491,12098.87,0.03612017,0.03607246,6.956981e-05,1040880.14453125,4460.06158548468,712257
462,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,706,0706,UR,7A17,7827064,11598.12,0.0354601,0.03554334,7.102988e-05,1062767.26953125,4272.34418466413,727176
463,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,676,0676,non-UA,6A77,4363094,9256.327,0.02904953,0.02910163,3.959538e-05,592446.9453125,3407.52058585319,405355
464,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,203,0203,UA,2A1,2437546,6626.676,0.02060712,0.02064292,2.212084e-05,330983,2440.05092368623,226461
465,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,412,0412,non-UA,4A3,7950113,13600.87,0.04030265,0.04034341,7.214386e-05,1079394.4375,5014.18189536406,738608
466,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,427,0427,non-UA,4A9,14082950,15383,0.04691289,0.04703408,0.0001277966,1912044.66796875,5666.85575567885,1308386
467,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,413,0413,non-UA,4A3,1391757,6027.715,0.01755541,0.01746367,1.262131e-05,188839.359375,2223.42786874288,129215
468,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,211,0211,UA,2A1,4521712,9191.325,0.02812877,0.02813819,4.103294e-05,613928.16015625,3385.78887965071,420091
469,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1181,1181,UA,11A71,5732842,11200.54,0.03456055,0.03454386,5.202318e-05,778357.28125,4125.34035322441,532611
470,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,428,0428,non-UA,4A9,3965561,9632.273,0.02947899,0.02946753,3.598585e-05,538410.91015625,3548.41600730998,368422
471,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,212,0212,UA,2A5,5735864,9618.659,0.02885223,0.0288662,5.205009e-05,778752.26953125,3544.89455343941,532892
472,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,719,0719,UR,7A17,9429317,12478.83,0.03830888,0.03823949,8.556608e-05,1280201.01171875,4596.56753573155,876033
473,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2001,2001,UR,20A1,7353320,10846.24,0.03290416,0.03288382,6.672757e-05,998349.046875,3996.27277403866,683162
474,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2005,2005,UR,20A13,3308836,7807.046,0.0228478,0.02285145,3.002598e-05,449236.03515625,2878.99818103844,307408
475,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2002,2002,UR,20A1,3512953,7946.122,0.02327254,0.023313,3.187824e-05,476948.51171875,2930.11719486202,326372
476,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2004,2004,UR,20A13,3652928,8103.33,0.02387714,0.02383165,3.314844e-05,495952.56640625,2987.91040072519,339376
477,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,438,0438,non-UA,4A9,17236770,21038.29,0.06385269,0.0632744,0.000156423,2340217.01953125,7737.81185115618,1601548
478,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1185,1185,non-UA,11A95,4527091,10592.89,0.03167924,0.03152035,4.107987e-05,614601.64453125,3904.88396273605,420591
479,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,411,0411,non-UA,4A3,5956289,9637.766,0.02829121,0.02830028,5.404828e-05,808614.16015625,3553.84953347912,553371
480,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1195,1195,non-UA,11A95,12662480,15686.19,0.04722635,0.04778452,0.0001150637,1721427.21484375,5813.17188292373,1178102
481,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,717,0717,UR,7A17,4385137,8830.507,0.02750539,0.02752356,3.979208e-05,595340.59375,3251.22396022304,407402
482,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,715,0715,UR,7A1,2078275,5767.167,0.01740429,0.01740042,1.885889e-05,282153.0703125,2125.1158828764,193082
483,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,714,0714,UR,7A1,2044851,5715.302,0.01733462,0.01723088,1.855558e-05,277615.05078125,2106.04344744248,189977
484,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,713,0713,UR,7A1,3697475,7966.686,0.02462899,0.02466143,3.355196e-05,501979.90234375,2933.69032904953,343514
485,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,109,0109,non-UA,1A1,3225041,8185.139,0.0241722,0.02406496,2.926369e-05,437807.87890625,3018.07424744684,299621
486,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,216,0216,UA,2A17,5198946,9759.767,0.02927011,0.02926159,4.717485e-05,705767.078125,3597.00074015251,483008
487,PD,LAPD,Police,CENTRAL BUREAU,NORTHEAST,NOE,11,1199,1199,non-UA,11A95,1304227,5062.334,0.01512915,0.01498484,1.183471e-05,177059.1328125,1866.3814647673,121169
488,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,215,0215,UA,2A5,4352568,9973.975,0.03110072,0.03106968,3.949531e-05,590882.5703125,3672.40304277799,404375
489,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,415,0415,non-UA,4A15,4244140,8855.384,0.02735189,0.02711287,3.851169e-05,576170.59375,3261.84366413558,394302
490,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,221,0221,UA,2A1,2618195,7267.818,0.02290498,0.02290209,2.375813e-05,355449.640625,2675.08142731951,243244
491,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,818,0818,UR,8A29,17170100,20429.92,0.06143047,0.06118504,0.0001557934,2330671.609375,7529.23407524339,1595187
492,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,812,0812,UR,8A13,28160260,29270.48,0.08712898,0.08688351,0.0002554975,3822021.13671875,10789.2857966679,2616221
493,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,217,0217,UA,2A17,4339744,9899.706,0.02949245,0.0293116,3.93775e-05,589099.234375,3649.52437256692,403183
494,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,218,0218,UA,2A39,7408274,10864.34,0.03240868,0.03235118,6.722046e-05,1005637.6015625,4004.60046590173,688266
495,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,424,0424,UA,4A15,10338990,16215.05,0.04928743,0.0487351,9.380975e-05,1403376.125,5975.1423496229,960542
496,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2019,2019,UR,20A39,6212360,10473.15,0.03164379,0.03152408,5.636918e-05,843300.94921875,3859.23498289861,577159
497,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2015,2015,UR,20A25,3415464,7852.177,0.02455942,0.0245022,3.09916e-05,463653.6484375,2890.80254948065,317314
498,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,727,0727,UR,7A17,7542756,10942.82,0.03321006,0.03321699,6.844063e-05,1023891.12890625,4031.3933074058,700760
499,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,725,0725,UR,7A33,3147103,7374.959,0.02174534,0.02178629,2.855603e-05,427208.40234375,2718.83862717429,292382
500,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,726,0726,UR,7A17,3600709,7906.879,0.02322971,0.02326573,3.267173e-05,488778.578125,2915.19768729263,334524
501,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,724,0724,UR,7A33,4694286,8784.784,0.02690055,0.02688438,4.259499e-05,637240.203125,3235.73725421571,436123
502,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,729,0729,UR,7A17,10463940,13396.6,0.04140163,0.04135725,9.494664e-05,1420429.265625,4933.31070550022,972152
503,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,541,0541,UA,5A55,11221590,17117.84,0.05577258,0.05330409,0.0001008354,1502909.7734375,6281.17026890623,1036234
504,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2011,2011,UR,20A1,9804113,13119.08,0.04042554,0.04046757,8.895938e-05,1330855.55859375,4831.17618093096,910851
505,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,558,0558,UA,5A59,22675680,22667.88,0.06803904,0.0682476,0.000204953,3054531.03515625,8320.42876336546,2106338
506,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,555,0555,UA,5A55,9778455,13744.97,0.04154927,0.04166837,8.84814e-05,1318680.2421875,5064.62369410834,909345
507,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2013,2013,UR,20A13,2904544,7517.058,0.02183142,0.02188595,2.635494e-05,394277.58203125,2772.1801981407,269847
508,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,551,0551,UA,5A55,22146510,27125.76,0.09030864,0.08217724,0.0002019241,3009231.12890625,9951.98145332627,2075318
509,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,723,0723,UR,7A21,6284416,10123.26,0.03073449,0.03077408,5.702308e-05,853083.515625,3729.33811146761,583855
510,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,105,0105,non-UA,1A1,3815036,9513.635,0.02876805,0.02855622,3.461604e-05,517858.72265625,3506.08197595776,354436
511,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,557,0557,UA,5A55,6482708,10363.91,0.03141457,0.03121359,5.801135e-05,864498.515625,3779.38859947934,596246
512,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,231,0231,UA,2A5,3797833,8267.067,0.02449719,0.02444198,3.446018e-05,515531.3203125,3047.77507823687,352837
513,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,564,0564,UA,5A59,5698920,9577.813,0.02892293,0.02897786,5.150452e-05,767531.1640625,3514.73731763138,529369
514,OT,L.A. COUNTY LOMITA STATION,Sheriff,,,,0,0,9LOM,,,5866486,14127.27,0.04311755,0.0431563,5.058488e-05,753819.046875,5182.49355732407,519922
515,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,599,0599,UA,5A59,109246900,62193.53,0.1901891,0.1901891,0.0009870783,14705966.5976562,22812.1746678659,10147772
516,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,437,0437,non-UA,4A59,20964710,18998.54,0.05757481,0.05752659,0.0001902075,2845435.4765625,6996.57507610692,1947605
517,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,561,0561,UA,5A55,10114050,16861.54,0.05094987,0.05094396,9.151116e-05,1363588.52734375,6187.25374647415,940649
518,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,439,0439,non-UA,4A9,18232140,21307.91,0.06595647,0.06682676,0.0001667136,2493929.34765625,7968.66727830794,1707072
519,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,563,0563,UA,5A85,11959750,15344.65,0.04643413,0.04653283,0.0001084653,1616203.8125,5630.75082565856,1114931
520,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,101,0101,UA,1A1,7185661,12811.22,0.03958342,0.03936986,6.503182e-05,972847.421875,4752.60641443219,665888
521,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,565,0565,UA,5A55,2666070,7372.242,0.02310829,0.023171,2.409351e-05,359027.54296875,2702.4932735326,247648
522,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,562,0562,UA,5A55,8194090,12413.77,0.03686439,0.03703016,7.464887e-05,1112323.75390625,4581.89621091475,767322
523,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,566,0566,UA,5A59,5241786,9149.605,0.02763991,0.02759519,4.736947e-05,705857.52734375,3357.61628374276,486904
524,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,219,0219,UA,2A39,5041488,11120.8,0.03247226,0.03243053,4.574213e-05,684275.5703125,4101.07087214773,468378
525,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,567,0567,UA,5A59,4914338,14733.52,0.04319607,0.04293174,4.440727e-05,661672.703125,5411.27172147429,456486
526,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,233,0233,UA,2A17,3455943,8151.205,0.0243993,0.02432868,3.135712e-05,469095.38671875,3004.33777496275,321074
527,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,422,0422,UA,4A15,6985088,10731.46,0.03306349,0.03296825,6.337908e-05,948147.3359375,3952.22263445468,648949
528,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,569,0569,UA,5A59,18931520,23978.99,0.07040013,0.07021645,0.0001710636,2548767.10546875,8805.57662957751,1758515
529,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,581,0581,UA,5A85,19562350,17663.23,0.05472863,0.05471261,0.0001767603,2633610.06640625,6476.82618112157,1817107
530,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,421,0421,UA,4A15,10411230,13913.24,0.04175009,0.04178466,9.446275e-05,1413106.9453125,5126.86366672571,967254
531,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,583,0583,UA,5A85,16002900,20335.26,0.06195766,0.06200738,0.0001445921,2154230.359375,7459.31326041812,1486479
532,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,828,0828,UR,8A29,8044114,13248.93,0.04001433,0.03924132,7.298307e-05,1091748.3515625,4883.75227832265,747336
533,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,585,0585,UA,5A85,12014690,14275.89,0.04429337,0.04414241,0.000108562,1617498.48046875,5234.80249546356,1116024
534,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2016,2016,UR,20A25,1550739,5020.051,0.01500694,0.01506853,1.407065e-05,210496.7109375,1849.89504358167,144071
535,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,807,0807,UR,8A29,82708900,58782.23,0.1743298,0.1739236,0.0007508353,11238024.0039062,21680.442845901,7684186
536,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2017,2017,UR,20A25,2011284,5694.872,0.01725264,0.01730884,1.824939e-05,273010.6015625,2097.90694812601,186858
537,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,235,0235,UA,2A17,5429077,9553.227,0.02871332,0.02870998,4.925887e-05,736884.453125,3520.38057387943,504387
538,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,118,0118,UA,1A1,10199200,12986.56,0.03919142,0.03947067,9.253738e-05,1384282.57421875,4783.98437963551,947553
539,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,808,0808,UR,8A29,85244900,55636.1,0.1667735,0.1656049,0.0007738718,11582901.5546875,20537.4356423519,7919892
540,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,734,0734,UR,7A33,8704217,12675.79,0.03945867,0.03955397,7.897478e-05,1181416.90625,4666.2644018279,808664
541,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,837,0837,UR,8A29,1403054,5895.123,0.01723484,0.01725067,1.273014e-05,190435.7421875,2173.74129403091,130350
542,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,732,0732,UR,7A21,6396980,10211.91,0.03129391,0.03124086,5.803995e-05,868231.65234375,3761.11538824295,594309
543,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,801,0801,UR,8A1,209229600,81748.75,0.2437104,0.2443709,0.00189891,28414824.0546875,30137.3263104906,19438472
544,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,236,0236,UA,2A47,4899697,9471.866,0.02820994,0.02837041,4.445463e-05,664999.4921875,3490.60758682777,455205
545,OT,MONTEREY PARK,Sheriff,,,,0,0,9MP,,,160719700,59150.5,0.1804083,0.1804083,0.001457931,21805352.5546875,21783.2646346544,14931498
546,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,806,0806,UR,8A29,93363270,69602.09,0.2074451,0.2067943,0.0008474317,12681267.9335938,25699.0792334803,8674485
547,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,736,0736,UR,7A17,1442426,4965.673,0.01469875,0.01471441,1.308723e-05,195775.58984375,1830.35635090719,134008
548,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2026,2026,UR,20A25,2004566,5674.512,0.01724136,0.01727075,1.818764e-05,272074.95703125,2090.24026211896,186234
549,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2029,2029,UR,20A39,6108255,10519.17,0.0319332,0.03189578,5.541954e-05,829020.11328125,3875.11892816838,567486
550,PD,LAPD,Police,WEST BUREAU,WEST LOS ANGELES,WLA,8,809,0809,UR,8A29,50436390,51235.62,0.1563828,0.1531355,0.0004579222,6853784.8203125,19052.107474998,4686528
551,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,739,0739,UR,7A17,6233465,10118.74,0.03074226,0.03061033,5.655556e-05,846014.375,3727.80526004213,579118
552,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,737,0737,UR,7A17,3053876,8206.29,0.02382994,0.0237336,2.770728e-05,414469.91015625,3026.5734914607,283719
553,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2025,2025,UR,20A25,1485874,4890.712,0.01468496,0.01468062,1.348149e-05,201674.09375,1802.1502610367,138045
554,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,621,0621,non-UA,6A31,19757660,26105.52,0.07919141,0.07906363,0.0001793704,2684841.3984375,9623.51664019178,1835616
555,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,738,0738,UR,7A17,8862728,12115.33,0.03671405,0.03673767,8.041025e-05,1202851.140625,4463.08554177111,823389
556,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2023,2023,UR,20A13,3523281,7966.815,0.02476472,0.02483117,3.196708e-05,478205.92578125,2932.83104369742,327329
557,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2022,2022,UR,20A1,3748560,8423.426,0.02465794,0.02481486,3.401038e-05,508762.33203125,3105.27833621517,348259
558,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,632,0632,non-UA,6A31,33982680,37524.79,0.1146369,0.114376,0.0003106272,4648793.828125,13879.9963391856,3179335
559,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2021,2021,UR,20A1,7263569,11424.22,0.03471172,0.03474626,6.590157e-05,985820.75390625,4208.15292645518,674819
560,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,237,0237,UA,2A39,7647991,13212.58,0.03971684,0.03979427,6.938678e-05,1037916.9140625,4868.21399115064,710534
561,OT,BEVERLY HILLS,Sheriff,,,,0,0,9BH,,,159383700,86474.71,0.2576288,0.2582518,0.00144357,21597743.265625,31957.8343410224,14779593
562,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,241,0241,UA,2A45,1836318,5649.792,0.01677922,0.01676416,1.66609e-05,249230.97265625,2082.52198775133,170603
563,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,238,0238,UA,2A39,4561245,8940.071,0.02653974,0.02654603,4.138317e-05,619042.671875,3295.22975047223,423761
564,PD,LAPD,Police,CENTRAL BUREAU,CENTRAL,CENT,1,111,0111,UA,1A1,10729980,14253.4,0.04267209,0.04299678,9.734774e-05,1456159.76953125,5251.49315522641,996865
565,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,645,0645,UA,6A45,7896154,14313.39,0.04146045,0.04160571,7.171134e-05,1073176.859375,5279.66631703807,734010
566,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,423,0423,UA,4A15,4761985,10242.73,0.03139844,0.03140547,4.320492e-05,646300.3125,3772.31160987104,442411
567,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,251,0251,UA,2A45,1754131,6897.249,0.02027652,0.02020449,1.59145e-05,238058.3203125,2543.12731743473,162966
568,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,631,0631,non-UA,6A31,19531500,29237.15,0.08818141,0.08883604,0.0001778507,2661513.5234375,10892.9599092251,1820454
569,PD,LAPD,Police,CENTRAL BUREAU,RAMPART,RAMP,2,245,0245,UA,2A45,5156082,9285.922,0.02792997,0.02786634,4.677815e-05,699718.8203125,3421.74334298373,479023
570,PD,LAPD,Police,CENTRAL BUREAU,HOLLENBECK,HOBK,4,443,0443,UA,4A15,12299580,14108.29,0.04358073,0.0435956,0.0001115869,1669140.90625,5194.79062330363,1142686
571,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,642,0642,non-UA,6A31,5993812,9766.938,0.0294544,0.02960922,5.510928e-05,824698.0234375,3624.13668178813,564094
572,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,644,0644,UA,6A45,3823614,8528.281,0.02672956,0.02687308,3.573178e-05,534706.5390625,3158.90691442748,365755
573,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2027,2027,UR,20A45,3479505,7902.076,0.02469529,0.02463273,3.156855e-05,472224.1953125,2908.86190534583,323262
574,PD,LAPD,Police,WEST BUREAU,OLYMPIC,OLYM,20,2024,2024,UR,20A33,3488441,7924.643,0.02474549,0.02470292,3.164961e-05,473436.48828125,2917.16844503238,324092
575,PD,LAPD,Police,WEST BUREAU,HOLLYWOOD,HWD,6,663,0663,UA,6A63,8338691,11884.1,0.0363327,0.03633339,7.567271e-05,1132327.04296875,4380.50185474613,774646
576,PD,LAPD,Police,WEST BUREAU,WILSHIRE,WILS,7,733,0733,UR,7A33,2525726,7639.053,0.02433243,0.02432053,2.291518e-05,342781.6328125,2810.48901996747,234651
